"Begin","End","Event-no-links","Event_link_1","details_link","Theater","Source","Source URL"
"1917-07-31","1917-08-02","Battle of Pilckem Ridge (Opening phase of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_Pilckem_Ridge",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-07-31",,"The Third Battle of Ypres (aka Battle of Passchendaele) begins.",,"http://en.wikipedia.org/wiki/Battle_of_Passchendaele","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-02","1917-08-10","Battle of Rumbo.","http://en.wikipedia.org/wiki/Battle_of_Rumbo",,"African","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-06","1917-08-20","Battle of Mărăşeşti.",,"http://en.wikipedia.org/wiki/Battle_of_Mărăşeşti","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-08","1917-08-20","Second Battle of Oituz.","http://en.wikipedia.org/wiki/Second_Battle_of_Oituz",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-15","1917-08-25","Battle of Hill 70 (Initial phase of the Battle of Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_Hill_70",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-16","1917-08-18","Second Battle of Langemarck (Initial phase of the Battle of Third Battle of Ypres).",,"http://en.wikipedia.org/wiki/Battle_of_Langemarck_(1917)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-18","1917-08-28","Eleventh Battle of the Isonzo.",,"http://en.wikipedia.org/wiki/Eleventh_Battle_of_the_Isonzo","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-08-20","1917-08-26","Second Offensive Battle of Verdun.","http://en.wikipedia.org/wiki/Second_Offensive_Battle_of_Verdun",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-01","1917-10-01","Operation Albion. German capture of Oesel, Dago and Moon Islands.","http://en.wikipedia.org/wiki/Operation_Albion",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-01","1917-09-03","Battle of Jugla.","http://en.wikipedia.org/wiki/Battle_of_Jugla",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-08",,"Russia: General Kornilov's coup attempt fails.",,"http://en.wikipedia.org/wiki/Lavr_Georgevich_Kornilov","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-20","1917-09-26","Battle of the Menin Road Ridge (Intermediate phase of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_the_Menin_Road_Ridge",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-26","1917-09-27","Battle of Polygon Wood (Intermediate phase of the Battle of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_Polygon_Wood",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-09-28","1917-09-29","Battle of Ramadi, Mesopotamia.",,"http://en.wikipedia.org/wiki/Battle_of_Ramadi_(1917)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-04",,"Battle of Broodseinde (part of the final phases of the Battle of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_Broodseinde",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-09",,"Battle of Poelcappelle (part of the final phases of the Battle of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Battle_of_Poelcappelle",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-12",,"First Battle of Passchendaele (part of the final phases of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/First_Battle_of_Passchendaele",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-15","1917-10-18","Battle of Mahiwa.","http://en.wikipedia.org/wiki/Battle_of_Mahiwa",,"African","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-23","1917-11-10","Battle of La Malmaison, delayed French attack on the Chemin des Dames.","http://en.wikipedia.org/wiki/Chemin_des_Dames","http://en.wikipedia.org/wiki/Battle_of_Passchendaele#3.3.5","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-23",,"Battle of Wadi Musa.","http://en.wikipedia.org/wiki/Battle_of_Wadi_Musa",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-24","1917-11-04","Battle of Caporetto. The Austro-Hungarians and Germans break through the Italian lines. The Italian army is defeated and falls back on the Piave River.",,"http://en.wikipedia.org/wiki/Battle_of_Caporetto","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-26","1917-11-10","Second Battle of Passchendaele (Closing phase of the Third Battle of Ypres).","http://en.wikipedia.org/wiki/Second_Battle_of_Passchendaele",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-27",,"Battle of Buqqar Ridge.","http://en.wikipedia.org/wiki/Battle_of_Buqqar_Ridge",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-30",,"Italy: Vittorio Emanuele Orlando succeeds Paolo Boselli as Prime Minister.","http://en.wikipedia.org/wiki/Paolo_Boselli","http://en.wikipedia.org/wiki/Vittorio_Emanuele_Orlando","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-31","1917-11-07","Third Battle of Gaza. The British break through the Ottoman lines.",,"http://en.wikipedia.org/wiki/Third_Battle_of_Gaza","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-10-31",,"Battle of Beersheba (opening phase of the Third Battle of Gaza).",,"http://en.wikipedia.org/wiki/Battle_of_Beersheba_(1917)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-01","1917-11-06","Battle of Tel el Khuweilfe.","http://en.wikipedia.org/wiki/Battle_of_Tel_el_Khuweilfe",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-02",,"Balfour Declaration: the British government supports plans for a Jewish ""national home"" in Palestine.","http://en.wikipedia.org/wiki/Balfour_Declaration_of_1917","http://en.wikipedia.org/wiki/Balfour_Declaration,_1917","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-05",,"The Allies agree to establish a Supreme War Council at Versailles.","http://en.wikipedia.org/wiki/Versailles_(city)",,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-07",,"Charge at Sheria.","http://en.wikipedia.org/wiki/Charge_at_Sheria",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-07",,"The October Revolution begins in Russia. The Bolsheviks seize power.","http://en.wikipedia.org/wiki/Russia","http://en.wikipedia.org/wiki/October_Revolution","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-08",,"Armando Diaz replaces Luigi Cadorna as Commander-in-Chief of the Italian Army.","http://en.wikipedia.org/wiki/Armando_Diaz","http://en.wikipedia.org/wiki/Armando_Diaz","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-08",,"Charge at Huj.","http://en.wikipedia.org/wiki/Charge_at_Huj",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-09","1917-12-28","First Battle of the Piave: the Austro-Hungarians and Germans try unsuccessfully to cross the river.",,"http://en.wikipedia.org/wiki/Battle_of_the_Piave_River#Background","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-10",,"The Third Battle of Ypres (aka Battle of Passchendaele) ends in a stalemate.",,"http://en.wikipedia.org/wiki/Battle_of_Passchendaele","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-11","1917-12-23","First Battle of Monte Grappa, Austro-Hungarian offensive halted.","http://en.wikipedia.org/wiki/Battle_of_Monte_Grappa",,"Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-13",,"Battle of Mughar Ridge.","http://en.wikipedia.org/wiki/Battle_of_Mughar_Ridge",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-13",,"France: Paul Painlevé is replaced by Georges Clemenceau as Prime Minister.","http://en.wikipedia.org/wiki/Paul_Painlevé","http://en.wikipedia.org/wiki/Georges_Clemenceau","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-14",,"Battle of Ayun Kara.","http://en.wikipedia.org/wiki/Battle_of_Ayun_Kara",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-17","1917-12-30","Battle of Jerusalem. The British enter the city (December 11).",,"http://en.wikipedia.org/wiki/Battle_of_Jerusalem_(1917)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-17",,"Second Battle of Heligoland Bight, North Sea.","http://en.wikipedia.org/wiki/Second_Battle_of_Heligoland_Bight","http://en.wikipedia.org/wiki/Second_Battle_of_Heligoland_Bight","Naval","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-18","1917-11-24","Battle of Nebi Samwil, a phase of the Battle of Jerusalem.","http://en.wikipedia.org/wiki/Battle_of_Nebi_Samwil",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-20","1917-12-03","First Battle of Cambrai. A British attack fails and the battle results in a stalemate.",,"http://en.wikipedia.org/wiki/Battle_of_Cambrai_(1917)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-11-25",,"Battle of Ngomano, the Germans invade Portuguese East Africa to gain supplies.","http://en.wikipedia.org/wiki/Battle_of_Ngomano",,"African","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-12-01",,"Battle of El Burj, a phase of the Battle of Jerusalem.","http://en.wikipedia.org/wiki/Battle_of_El_Burj",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-12-07",,"The United States declares war on Austria-Hungary.",,,"Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-12-16",,"Russia signs a preliminary armistice with Germany.",,,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1917-12-20","1917-12-21","Battle of Jaffa, a phase of the Battle of Jerusalem.",,"http://en.wikipedia.org/wiki/Battle_of_Jaffa_(1917)","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-01-08",,"Woodrow Wilson outlines his Fourteen Points.","http://en.wikipedia.org/wiki/Woodrow_Wilson","http://en.wikipedia.org/wiki/Fourteen_Points","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-01","1918-09-01","Allied forces occupy the Jordan Rift Valley.","http://en.wikipedia.org/wiki/Jordan_Rift_Valley","http://en.wikipedia.org/wiki/Occupation_of_the_Jordan_Valley","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-09",,"The Central Powers signed an exclusive protectorate treaty with the Ukrainian People's Republic as part of the negotiations that took place in Brest-Litovsk.","http://en.wikipedia.org/wiki/Central_Powers","http://en.wikipedia.org/wiki/Treaty_of_Brest-Litovsk_(Ukraine–Central_Powers)","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-15","1918-02-16","Battle of Rarancza.","http://en.wikipedia.org/wiki/Battle_of_Rarancza",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-18","1918-03-03","Operation Faustschlag, last offensive on Eastern Front.","http://en.wikipedia.org/wiki/Operation_Faustschlag",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-19",,"British begin their assault on Jericho.",,"http://en.wikipedia.org/wiki/Capture_of_Jericho","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-21",,"Germans capture Minsk.",,"http://en.wikipedia.org/wiki/Operation_Faustschlag#Offensive","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-21",,"The British capture Jericho.","http://en.wikipedia.org/wiki/Jericho","http://en.wikipedia.org/wiki/Capture_of_Jericho","Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-24",,"Germans capture Zhytomyr.",,"http://en.wikipedia.org/wiki/Operation_Faustschlag#Offensive","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-25",,"German troops capture Estonia.","http://en.wikipedia.org/wiki/Estonia","http://en.wikipedia.org/wiki/Operation_Faustschlag#Offensive","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-02-28",,"Germans capture Pskov and Narva.",,"http://en.wikipedia.org/wiki/Operation_Faustschlag#Offensive","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-02",,"Germans capture Kiev.",,"http://en.wikipedia.org/wiki/Operation_Faustschlag#Offensive","Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-03",,"At Brest-Litovsk, Leon Trotsky signs the peace treaty with Germany.",,"http://en.wikipedia.org/wiki/Treaty_of_Brest-Litovsk","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-07",,"German artillery bombard the Americans at Rouge Bouquet.","http://en.wikipedia.org/wiki/Rouge_Bouquet","http://en.wikipedia.org/wiki/Rouge_Bouquet","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-08","1918-03-13","Battle of Bakhmach.","http://en.wikipedia.org/wiki/Battle_of_Bakhmach",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-08","1918-03-12","Battle of Tell 'Asur.","http://en.wikipedia.org/wiki/Battle_of_Tell_%27Asur",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-21","1918-04-05","First phase of the Spring Offensive, Operation Michael (aka Second Battle of the Somme). The Germans obtain a Pyrrhic victory.","http://en.wikipedia.org/wiki/Spring_Offensive","http://en.wikipedia.org/wiki/Operation_Michael","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-21","1918-04-02","First Transjordan attack on Amman.","http://en.wikipedia.org/wiki/First_Transjordan_attack_on_Amman",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-21","1918-03-23","The Battle of St. Quentin, first phase of Operation Micheal and of the Spring Offensive.",,"http://en.wikipedia.org/wiki/Operation_Michael#Michael_.2821_March_to_5_April_1918.29","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-23","1918-08-07","Artillery bombardment of Paris.","http://en.wikipedia.org/wiki/Paris","http://en.wikipedia.org/wiki/Paris_Gun","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-24","1918-03-25","First Battle of Bapaume, a phase of Operation Michael.",,"http://en.wikipedia.org/wiki/Operation_Michael#Michael_.2821_March_to_5_April_1918.29","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-25",,"First Battle of Noyon, a phase of Operation Michael.",,"http://en.wikipedia.org/wiki/Operation_Michael#Michael_.2821_March_to_5_April_1918.29","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-26","1918-03-27","Battle of Rosieres, a phase of Operation Michael.",,"http://en.wikipedia.org/wiki/Operation_Michael#Michael_.2821_March_to_5_April_1918.29","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-26","1918-03-27","Action of Khan Baghdadi.","http://en.wikipedia.org/wiki/Action_of_Khan_Baghdadi",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-26",,"French Marshall Ferdinand Foch is appointed Supreme Commander of all Allied forces.",,"http://en.wikipedia.org/wiki/Ferdinand_Foch","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-27","1918-03-31","First Battle of Amman, a phase Of The First Transjordan Attack.","http://en.wikipedia.org/wiki/First_Battle_of_Amman",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-28",,"Third Battle of Arras (aka First Battle of Arras (1918)), a phase of Operation Michael.",,"http://en.wikipedia.org/wiki/Operation_Michael#Michael_.2821_March_to_5_April_1918.29","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-03-30","1918-04-05","First Battle of Villers-Bretonneux, a phase of Operation Micheal.","http://en.wikipedia.org/wiki/First_Battle_of_Villers-Bretonneux",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-01",,"Royal Air Force founded by combining the Royal Flying Corps and the Royal Naval Air Service.","http://en.wikipedia.org/wiki/Royal_Air_Force",,"Air","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-04","1918-04-05","Battle of the Avre, final phase of Operation Michael.","http://en.wikipedia.org/wiki/Battle_of_the_Avre",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-07","1918-04-29","Second phase of the Spring Offensive, Operation Georgette (aka Battle of the Lys). The results are disappointing for the Germans.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-07","1918-04-09","Battle of Estaires, first phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#Battle_of_Estaires","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-10","1918-04-11","Third Battle of Messines, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_Messines_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-12","1918-04-13","Battle of Hazebrouck, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#Battle_of_Hazebrouck","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-13","1918-04-15","Battle of Bailleul, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#Battle_of_Bailleul","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-17","1918-04-19","First Battle of Kemmelberg, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#First_Battle_of_Kemmelberg","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-18",,"Battle of Bethune, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#Battle_of_Bethune","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-24","1918-04-27","Second Battle of Villers-Bretonneux, a phase of Operation Georgette.","http://en.wikipedia.org/wiki/Second_Battle_of_Villers-Bretonneux",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-25","1918-04-26","Second Battle of Kemmelberg, a phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Lys_(1918)#Second_Battle_of_the_Kemmelberg","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-29",,"Battle of Scherpenberg, final phase of Operation Georgette.",,"http://en.wikipedia.org/wiki/Battle_of_the_Scherpenberg","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-04-30","1918-05-04","Second Transjordan attack on Shunet Nimrin and Es Salt.","http://en.wikipedia.org/wiki/Second_Transjordan_attack_on_Shunet_Nimrin_and_Es_Salt",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-07",,"Treaty of Bucharest between Romania and the Central Powers. It will never be ratified.","http://en.wikipedia.org/wiki/Romania","http://en.wikipedia.org/wiki/Treaty_of_Bucharest,_1918","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-10","1918-05-11","Battle of Kaniow.","http://en.wikipedia.org/wiki/Battle_of_Kaniow",,"Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-21","1918-05-29","Battle of Abaran, a phase of the invasion of Armenia.","http://en.wikipedia.org/wiki/Battle_of_Abaran",,"Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-21","1918-05-29","Battle of Sardarabad, a phase of the invasion of Armenia.","http://en.wikipedia.org/wiki/Battle_of_Sardarabad",,"Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-21",,"Ottomans invade Armenia.",,"http://en.wikipedia.org/wiki/Battle_of_Sardarabad","Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-24","1918-05-28","Battle of Karakilisa, a phase of the invasion of Armenia.","http://en.wikipedia.org/wiki/Battle_of_Karakilisa",,"Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-27","1918-06-06","Third Battle of the Aisne (aka Operation Blücher-Yorck, third phase of the Spring Offensive). After initial gains, the German advance is halted.",,"http://en.wikipedia.org/wiki/Third_Battle_of_the_Aisne","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-28",,"Battle of Cantigny.","http://en.wikipedia.org/wiki/Battle_of_Cantigny",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-05-29","1918-05-31","Battle of Skra-di-Legen","http://en.wikipedia.org/wiki/Battle_of_Skra-di-Legen",,"Balkan","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-01","1918-06-26","Battle of Belleau Wood, part of the German Spring Offensive.","http://en.wikipedia.org/wiki/Battle_of_Belleau_Wood",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-08","1918-10-01","Germany interferes in the Caucuses.",,"http://en.wikipedia.org/wiki/German_Caucasus_Expedition","Caucasian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-08",,"Action of Arsuf.","http://en.wikipedia.org/wiki/Action_of_Arsuf",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-09","1918-06-12","Fourth phase of the Spring Offensive, Operation Gneisenau (aka Battle of Matz). Despite substantial territorial gains, the Germans do not achieve their strategic goals",,"http://en.wikipedia.org/wiki/Battle_of_Matz","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-13","1918-06-23","Second Battle of the Piave: the Austro-Hungarian offensive is repelled.",,"http://en.wikipedia.org/wiki/Battle_of_the_Piave_River","Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-06-30",,"Battle of Moreuil Wood.","http://en.wikipedia.org/wiki/Battle_of_Moreuil_Wood",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-04",,"Battle of Hamel.","http://en.wikipedia.org/wiki/Battle_of_Hamel",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-14",,"Battle of Abu Tellul.","http://en.wikipedia.org/wiki/Battle_of_Abu_Tellul",,"Middle Eastern","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-15","1918-08-06","Second Battle of the Marne and last German offensive on the Western Front, which fails when the Germans are counterattacked by the French.",,"http://en.wikipedia.org/wiki/Second_Battle_of_the_Marne","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-15","1918-07-17","Champagne-Marne Offensive (consisting of the Fourth Battle of Champagne and the Battle of the Mountain of Reims), a phase of the Second Battle of the Marne. last phase of the Spring Offensive and last German offensive of World War I.","http://en.wikipedia.org/wiki/Fourth_Battle_of_Champagne","http://en.wikipedia.org/wiki/Second_Battle_of_the_Marne","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-17",,"The Tsar and his family were shot early in the morning by the Bolsheviks.",,"http://en.wikipedia.org/wiki/Shooting_of_the_Romanov_family","Politics","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-18","1918-07-22","Battle of Soissons,a phase of the Second Battle of the Marne.",,"http://en.wikipedia.org/wiki/Battle_of_Soissons_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-18",,"Battle of Chateau-Thierry, a phase of the Second Battle of the Marne.",,"http://en.wikipedia.org/wiki/Battle_of_Chateau-Thierry_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-07-19",,"Battle of Tardenois, a phase of the Second Battle of the Marne.","http://en.wikipedia.org/wiki/Battle_of_Tardenois",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-08","1918-11-11","Hundred Days Offensive, last offensive on Western Front.","http://en.wikipedia.org/wiki/Hundred_Days_Offensive",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-08","1918-08-12","Battle of Amiens, first phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Battle_of_Amiens_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-09","1918-08-12","Battle of Montdidier.","http://en.wikipedia.org/wiki/Battle_of_Montdidier",,"Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-13","1918-09-03","Battle of San Matteo.","http://en.wikipedia.org/wiki/Battle_of_San_Matteo",,"Italian","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-17","1918-08-29","Second Battle of Noyon, a phase of the Hundred Days Offensive.",,"http://en.wikipedia.org/wiki/Second_Battle_of_Noyon","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
"1918-08-21","1918-09-03","Second Battle of the Somme(aka Third battle of the Somme), a phase of the Hundred Days Offensive.","http://en.wikipedia.org/wiki/Hundred_Days_Offensive","http://en.wikipedia.org/wiki/Second_Battle_of_the_Somme_(1918)","Western","Wikipedia","http://en.wikipedia.org/wiki/Timeline_of_World_War_I"
